ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11228656,JB149151,01/01/2017 06:00:00 AM,081XX S ELLIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,631,6,8,44,11,,,2017,2/13/18 15:58,,,
11228801,JB149421,12/01/2016 12:01:00 AM,060XX S PRAIRIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,311,3,20,40,11,,,2016,2/13/18 15:58,,,
11228690,JB149220,06/30/2017 12:00:00 AM,001XX N CENTRAL AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,TRUE,FALSE,1523,15,29,25,26,,,2017,3/6/18 15:56,,,
11229320,JB150109,09/29/2017 06:30:00 PM,058XX N CUMBERLAND AVE,820,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,1614,16,41,76,6,,,2017,2/13/18 15:58,,,
11228723,JB149162,11/01/2017 06:00:00 AM,016XX W AINSLIE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2032,20,47,3,11,,,2017,2/13/18 15:58,,,
11228897,JB149633,09/01/2017 08:00:00 AM,022XX N LOCKWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2515,25,37,19,11,,,2017,2/13/18 15:58,,,
11228780,JB149380,11/23/2017 12:30:00 PM,007XX N AVERS AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1112,11,27,23,5,,,2017,2/13/18 15:58,,,
11228908,JB149546,08/09/2017 10:55:00 PM,063XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,FALSE,FALSE,2433,24,49,77,14,,,2017,2/13/18 15:58,,,
11229073,JB149473,09/13/2017 01:40:00 PM,031XX W AUGUSTA BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1211,12,26,23,11,,,2017,2/13/18 15:58,,,
11229204,JB149993,04/01/2016 12:00:00 AM,005XX N KINGSBURY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1831,18,42,8,11,,,2016,2/17/18 15:52,,,
11228685,JB149208,01/01/2017 12:00:00 PM,108XX S FOREST AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,513,5,9,49,11,,,2017,2/13/18 15:58,,,
11228964,JB149656,12/24/2017 02:00:00 AM,005XX S STATE ST,330,ROBBERY,AGGRAVATED,CONVENIENCE STORE,FALSE,FALSE,123,1,2,32,3,,,2017,2/13/18 15:58,,,
11228710,JB149234,03/27/2017 12:01:00 AM,031XX W AUGUSTA BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1211,12,26,23,11,,,2017,2/13/18 15:58,,,
11228889,JB149527,11/01/2017 12:01:00 AM,076XX S CLYDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,414,4,8,43,26,,,2017,2/13/18 15:58,,,
11228628,JB149091,11/22/2017 12:01:00 AM,080XX S MANISTEE AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,FALSE,FALSE,422,4,7,46,26,,,2017,2/13/18 15:58,,,
11025521,JA356285,07/20/2017 04:15:00 AM,011XX W WOLFRAM ST,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1933,19,44,6,6,,,2017,7/27/17 15:50,,,
11229067,JB149469,08/12/2017 02:45:00 PM,043XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,215,2,3,38,11,,,2017,2/13/18 15:58,,,
11228887,JB149545,12/29/2017 05:00:00 PM,087XX S ASHLAND AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,2221,22,21,71,6,,,2017,2/13/18 15:58,,,
11229088,JB149417,05/16/2017 12:20:00 PM,011XX W PRATT BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2431,24,49,1,11,,,2017,2/13/18 15:58,,,
11229244,JB150022,12/16/2017 09:30:00 AM,028XX W SUMMERDALE AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2011,20,40,4,08A,,,2017,2/13/18 15:58,,,
11229066,JB149425,06/01/2014 12:00:00 AM,079XX S DREXEL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,624,6,8,44,11,,,2014,2/13/18 15:58,,,
11224569,JB143064,02/06/2018 08:01:00 AM,035XX S ARCHER AVE,560,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,912,9,11,59,08A,,,2018,2/13/18 15:58,,,
11228877,JB149540,10/23/2017 04:00:00 PM,066XX N MAPLEWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2412,24,50,2,11,,,2017,2/13/18 15:58,,,
11228666,JB149148,01/01/2013 12:01:00 AM,060XX W BYRON ST,266,CRIM SEXUAL ASSAULT,PREDATORY,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1633,16,38,17,2,,,2013,2/13/18 15:58,,,
11228645,JB149128,09/14/2015 12:01:00 AM,021XX N MOODY AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,2512,25,29,19,20,,,2015,2/13/18 15:58,,,
11228604,JB149032,12/14/2017 06:30:00 PM,063XX S STONY ISLAND AVE,810,THEFT,OVER $500,ATHLETIC CLUB,FALSE,FALSE,314,3,20,42,6,,,2017,2/13/18 15:58,,,
11038887,JA372625,08/01/2017 06:30:00 AM,017XX W ESTES AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2423,24,49,1,6,,,2017,8/8/17 15:53,,,
11228900,JB149617,09/12/2017 09:00:00 AM,065XX W ADDISON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1632,16,36,17,11,,,2017,2/13/18 15:58,,,
11031460,JA363955,07/20/2014 11:00:00 PM,014XX W FILLMORE ST,810,THEFT,OVER $500,RESIDENCE-GARAGE,FALSE,FALSE,1231,12,2,28,6,,,2014,7/27/17 15:50,,,
11032112,JA364633,10/01/2012 12:00:00 AM,002XX W WASHINGTON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,122,1,42,32,11,,,2012,7/27/17 15:50,,,
9617239,HX123401,01/22/2014 06:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2014,7/29/17 15:52,,,
11029129,JA361175,04/08/2015 12:00:00 AM,020XX W DIVISION ST,860,THEFT,RETAIL THEFT,RESTAURANT,FALSE,FALSE,1212,12,1,24,6,,,2015,7/27/17 15:47,,,
10917482,HX386010,08/13/2014 02:00:00 PM,010XX N SPRINGFIELD AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1112,11,27,23,6,,,2014,7/28/17 15:47,,,
4227855,HL534770,08/07/2005 07:15:00 AM,019XX N CENTRAL AV OVERPASS,810,THEFT,OVER $500,STREET,FALSE,FALSE,2515,25,29,25,6,,,2005,8/17/15 15:03,,,
11040127,JA374003,08/01/2017 09:00:00 AM,003XX W ADAMS ST,810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,2,32,6,,,2017,8/8/17 15:53,,,
11243401,JB168974,04/01/2017 12:01:00 AM,019XX W CERMAK RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,FALSE,FALSE,1034,10,25,31,11,,,2017,3/2/18 15:52,,,
11244115,JB169766,12/05/2017 12:00:00 PM,023XX S MILLARD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,1013,10,22,30,11,,,2017,3/2/18 15:54,,,
11243981,JB168512,01/28/2014 12:00:00 PM,008XX W 53RD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,934,9,20,61,11,,,2014,3/2/18 15:54,,,
11045871,JA380971,01/02/2009 04:00:00 PM,028XX S DR MARTIN LUTHER KING JR DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,133,1,4,35,11,,,2009,8/8/17 15:53,,,
11045983,JA380937,01/01/2015 12:00:00 PM,013XX W 108TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2234,22,34,75,11,,,2015,8/8/17 15:53,,,
11046208,JA381395,02/23/2015 12:01:00 AM,017XX W 106TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,TRUE,2212,22,19,72,11,,,2015,8/8/17 15:53,,,
11046486,JA381629,07/07/2017 02:00:00 PM,050XX S HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,931,9,16,61,11,,,2017,8/8/17 15:53,,,
11046500,JA381584,07/30/2017 12:00:00 AM,012XX E 46TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,,,2017,8/8/17 15:53,,,
11175609,JA537529,11/20/2017 06:20:00 PM,057XX S CICERO AVE,2091,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,TRUE,FALSE,813,8,23,56,18,,,2017,3/3/18 15:51,,,
11047107,JA382265,04/03/2015 12:00:00 PM,047XX S PRAIRIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,224,2,3,38,11,,,2015,8/8/17 15:53,,,
11046665,JA381950,01/01/2009 12:00:00 AM,032XX W 65TH ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,831,8,17,66,17,,,2009,11/10/18 16:02,,,
11244818,JB170715,12/29/2017 12:00:00 PM,036XX N LAKE SHORE DR,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,1925,19,46,6,10,,,2017,3/2/18 15:54,,,
9745335,HX369977,08/01/2014 07:42:00 PM,001XX E 60TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,311,3,20,40,18,,,2014,8/8/17 15:52,,,
10895018,HX258746,05/12/2014 12:55:00 PM,041XX W ADAMS ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,FALSE,FALSE,1115,11,28,26,26,,,2014,8/9/17 15:51,,,
10899182,HW182708,03/06/2013 02:15:00 PM,002XX N PULASKI RD,1200,DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,SMALL RETAIL STORE,FALSE,FALSE,1122,11,28,26,13,,,2013,8/9/17 15:51,,,
11244745,JB170604,08/17/2017 09:00:00 AM,064XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ANIMAL HOSPITAL,FALSE,FALSE,312,3,20,69,11,,,2017,3/2/18 15:54,,,
11229791,JB150622,10/18/2017 09:00:00 AM,066XX S GREENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,321,3,5,42,11,,,2017,2/14/18 15:52,,,
11229652,JB146448,01/01/2008 12:01:00 AM,018XX N KEELER AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,2534,25,30,20,2,,,2008,2/14/18 15:52,,,
11229887,JB150696,12/03/2017 07:00:00 PM,009XX N CAMPBELL AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1212,12,1,24,08A,,,2017,2/14/18 15:52,,,
11229724,JB150683,09/30/2017 06:00:00 PM,012XX W ALBION AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2432,24,49,1,6,,,2017,2/14/18 15:52,,,
11229470,JB150351,12/26/2017 12:00:00 PM,061XX S KIMBARK AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,314,3,20,42,11,,,2017,2/14/18 15:52,,,
11230062,JB150851,12/09/2017 11:59:00 PM,024XX S ST LOUIS AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1024,10,22,30,17,,,2017,2/14/18 15:52,,,
11230302,JB151545,02/14/2017 12:01:00 AM,109XX S VERNON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,513,5,9,49,11,,,2017,2/14/18 15:52,,,
11229896,JB150562,10/01/2017 12:00:00 PM,005XX E 32ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,211,2,4,35,11,,,2017,2/14/18 15:52,,,
11230012,JB151086,12/09/2017 06:30:00 PM,078XX S EXCHANGE AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",SMALL RETAIL STORE,FALSE,FALSE,421,4,7,43,11,,,2017,2/14/18 15:52,,,
11229972,JB150927,01/23/2018 10:26:00 PM,009XX W DIVERSEY PKWY,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1935,19,43,7,11,,,2018,2/14/18 15:52,,,
11229685,JB150530,01/01/2014 12:00:00 PM,026XX W 15TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1023,10,28,29,11,,,2014,2/16/18 15:51,,,
11229815,JB150647,10/04/2017 12:01:00 AM,012XX W VAN BUREN ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1231,12,2,28,11,,,2017,2/14/18 15:52,,,
11229647,JB149382,04/01/2017 12:01:00 AM,020XX W TOUHY AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,FALSE,2424,24,49,1,2,,,2017,2/14/18 15:52,,,
11229497,JB150308,12/29/2017 03:00:00 PM,030XX N HAMILTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1931,19,32,5,11,,,2017,2/14/18 15:52,,,
11230193,JB151163,01/01/2014 12:01:00 AM,054XX S CORNELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,234,2,5,41,11,,,2014,2/14/18 15:52,,,
11032940,JA365596,07/10/2009 09:00:00 AM,038XX W HURON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1122,11,27,23,11,,,2009,7/28/17 15:47,,,
11032965,JA365847,04/15/2015 09:00:00 AM,015XX W 117TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,524,5,34,53,11,,,2015,7/28/17 15:47,,,
11226269,JB145700,02/07/2018 06:00:00 PM,016XX W GARFIELD BLVD,810,THEFT,OVER $500,CTA BUS,FALSE,FALSE,932,9,16,61,6,,,2018,2/14/18 15:52,,,
11033011,JA365922,01/01/2010 12:00:00 PM,053XX S HARPER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,234,2,4,41,11,,,2010,7/28/17 15:47,,,
11229630,JB150531,03/15/2016 12:00:00 AM,020XX W CORTLAND ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1434,14,32,22,11,,,2016,2/14/18 15:52,,,
11033222,JA365934,05/26/2015 09:25:00 PM,069XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,331,3,5,43,11,,,2015,7/28/17 15:47,,,
11033227,JA365691,07/10/2017 06:15:00 PM,021XX W CONCORD PL,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1434,14,32,24,6,,,2017,7/28/17 15:47,,,
11229536,JB150371,06/30/2013 01:00:00 PM,060XX N AVONDALE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1612,16,41,10,6,,,2013,2/14/18 15:52,,,
11229840,JB150864,05/01/2017 12:00:00 PM,0000X E MONROE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,112,1,42,32,5,,,2017,2/14/18 15:52,,,
2054089,HH271695,03/28/2002 09:08:36 PM,004XX E 133 ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,533,5,,,08A,,,2002,2/4/16 6:33,,,
11229533,JB150285,12/08/2017 09:00:00 AM,050XX W HUTCHINSON ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1624,16,45,15,6,,,2017,2/14/18 15:52,,,
11229785,JB150818,12/28/2017 09:00:00 AM,073XX S DORCHESTER AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,FALSE,FALSE,324,3,5,43,10,,,2017,2/14/18 15:52,,,
11230118,JB151212,11/22/2017 09:08:00 PM,003XX W 79TH ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,TRUE,FALSE,623,6,17,44,10,,,2017,3/1/18 15:52,,,
11229699,JB150633,12/21/2017 01:19:00 PM,086XX S DORCHESTER AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,FALSE,FALSE,412,4,8,45,10,,,2017,2/14/18 15:52,,,
11244118,JB169797,12/23/2017 09:00:00 AM,006XX E 91ST PL,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,633,6,6,44,6,,,2017,3/2/18 15:54,,,
11244018,JB146470,01/01/2017 12:01:00 AM,004XX N DRAKE AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,FALSE,FALSE,1123,11,27,23,17,,,2017,3/2/18 15:54,,,
11244856,JB170697,12/30/2017 12:00:00 PM,037XX W 78TH ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,833,8,18,70,6,,,2017,3/2/18 15:54,,,
11196021,JA549980,12/15/2017 06:15:00 AM,037XX W CERMAK RD,2022,NARCOTICS,POSS: COCAINE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1014,10,24,29,18,,,2017,3/3/18 15:51,,,
11027485,JA358748,11/15/2007 12:00:00 AM,115XX S WENTWORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,522,5,34,53,11,,,2007,7/29/17 15:56,,,
11043834,JA377958,08/02/2017 06:02:00 AM,004XX W ALDINE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1925,19,44,6,11,,,2017,8/9/17 15:51,,,
11244015,JB169634,12/25/2017 02:30:00 PM,020XX W MONTROSE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1911,19,47,5,08A,,,2017,3/2/18 15:54,,,
11174648,JA529390,11/29/2017 10:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2017,3/3/18 15:51,,,
11047604,JA382838,01/01/2009 12:00:00 AM,029XX S STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,133,1,3,35,11,,,2009,8/9/17 15:51,,,
5145265,HM742840,10/01/2005 09:00:00 AM,035XX W CERMAK RD,810,THEFT,OVER $500,OTHER,TRUE,FALSE,1024,10,22,30,6,,,2005,8/17/15 15:03,,,
11244429,JB169551,12/05/2017 11:10:00 AM,004XX W 97th st,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2223,22,21,73,6,,,2017,3/2/18 15:54,,,
11244257,JB169993,01/01/2017 12:01:00 AM,056XX S SAWYER AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,TRUE,822,8,14,63,2,,,2017,4/18/18 15:52,,,
11047839,JA382325,07/13/2011 09:00:00 PM,002XX E ONTARIO ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1834,18,42,8,11,,,2011,8/9/17 15:51,,,
11244829,JB170752,12/19/2017 05:00:00 PM,016XX S KOSTNER AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1012,10,24,29,3,,,2017,3/2/18 15:54,,,
11047886,JA382230,07/27/2017 07:25:00 PM,028XX N CAMBRIDGE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1934,19,44,6,6,,,2017,8/9/17 15:51,,,
11047889,JA382790,08/08/2014 08:55:00 AM,045XX W ROOSEVELT RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1131,11,24,29,11,,,2014,8/9/17 15:51,,,
11048254,JA383607,07/06/2015 12:00:00 PM,009XX W 54TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,934,9,20,61,11,,,2015,8/9/17 15:51,,,
10898807,HV349976,06/06/2012 01:30:00 PM,006XX E 60TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE-GARAGE,FALSE,FALSE,313,3,20,42,15,,,2012,8/10/17 15:56,,,
11195890,JA558521,12/21/2017 02:18:00 PM,062XX N ARTESIAN AVE,2031,NARCOTICS,POSS: METHAMPHETAMINES,RESIDENCE,TRUE,FALSE,2413,24,50,2,18,,,2017,3/3/18 15:51,,,
11243959,JB169577,01/01/2016 12:01:00 AM,033XX N KILPATRICK AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1731,17,30,15,11,,,2016,3/2/18 15:54,,,
11244539,JB170384,12/02/2017 10:50:00 PM,027XX W PRATT BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,FALSE,TRUE,2411,24,50,2,26,,,2017,3/2/18 15:54,,,
11175411,JA538872,12/06/2017 12:00:00 PM,006XX W OHARE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,TRUE,FALSE,1654,16,41,76,18,,,2017,3/3/18 15:51,,,
11244431,JB169544,03/01/2016 07:40:00 AM,021XX N KARLOV AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2525,25,30,20,11,,,2016,3/2/18 15:54,,,
11244068,JB169739,12/03/2017 03:00:00 PM,001XX W WASHINGTON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,122,1,42,32,7,,,2017,3/2/18 15:54,,,
11244851,JB170705,03/01/2014 12:01:00 AM,021XX N KARLOV AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,TRUE,FALSE,2525,25,30,20,2,,,2014,6/7/18 15:52,,,
11244768,JB382352,08/08/2017 09:19:00 AM,0000X W TERMINAL ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,FALSE,FALSE,1653,16,41,76,26,,,2017,3/2/18 15:54,,,
11226960,JB146657,02/08/2018 10:00:00 PM,008XX W RANDOLPH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CONSTRUCTION SITE,FALSE,FALSE,1224,12,27,28,14,,,2018,2/15/18 15:50,,,
11243966,JB169630,05/01/2017 09:00:00 AM,048XX W CONCORD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2533,25,37,25,11,,,2017,3/2/18 15:54,,,
5741943,HN549294,08/25/2007 09:22:18 AM,074XX N ROGERS AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,2422,24,49,1,08A,,,2007,8/17/15 15:03,,,
11230526,JB151836,04/11/2016 12:00:00 PM,048XX N KEDZIE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,FALSE,FALSE,1713,17,33,14,11,,,2016,2/15/18 15:50,,,
11230563,JB151860,08/01/2016 12:00:00 AM,004XX W 99TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2232,22,9,73,11,,,2016,2/15/18 15:50,,,
11230662,JB151858,04/22/2017 12:01:00 AM,091XX S COLFAX AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,423,4,7,48,11,,,2017,2/15/18 15:50,,,
11230885,JB152058,01/20/2018 12:00:00 PM,070XX N SHERIDAN RD,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2423,24,49,1,6,,,2018,2/15/18 15:50,,,
11230751,JB151826,04/01/2017 12:00:00 AM,024XX N GENEVA TER,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,1935,19,43,7,14,,,2017,2/15/18 15:50,,,
11032713,JA365235,09/10/2006 05:00:00 PM,037XX W 55TH PL,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,822,8,23,62,2,,,2006,7/29/17 15:56,,,
11032914,JA365404,07/26/2003 12:00:00 PM,040XX N LINCOLN AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,BANK,FALSE,FALSE,1911,19,47,5,11,,,2003,7/29/17 15:56,,,
11033829,JA366883,08/01/2011 03:00:00 PM,016XX W 106TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2212,22,19,72,11,,,2011,7/29/17 15:56,,,
